Code,Searched keyword,Index,Job title,Company,Location,Min salary,Max salary,Link
2145,วิศวกรเคมี,23,Programmer (Java Developer) *ประจำ กสท. นนทบุรี*,"บริษัท ยิบอินซอย จำกัด (Yip In Tsoi & Co.,Ltd. - YipInTsoi Group)",อ.เมืองนนทบุรี จ.นนทบุรี,"22,000","30,000",jobthai.com/th/company/job/1250401
2145,วิศวกรเคมี,24,IT Support (MIS),"บริษัท ยิบอินซอย จำกัด (Yip In Tsoi & Co.,Ltd. - YipInTsoi Group)",เขตบางรัก กรุงเทพมหานคร,"16,000","20,000",jobthai.com/th/company/job/1314821
2145,วิศวกรเคมี,25,Database Administrator / System Administrator / System Engineer (Oracle DBA),"บริษัท ยิบอินซอย จำกัด (Yip In Tsoi & Co.,Ltd. - YipInTsoi Group)",เขตบางรัก กรุงเทพมหานคร,"25,000","55,000",jobthai.com/th/company/job/1169897
2145,วิศวกรเคมี,26,Sales Coordinator,"บริษัท ยิบอินซอย จำกัด (Yip In Tsoi & Co.,Ltd. - YipInTsoi Group)",เขตบางรัก กรุงเทพมหานคร,"20,000","27,000",jobthai.com/th/company/job/1114888
2145,วิศวกรเคมี,27,IT Support (เข้ากะ),"บริษัท ยิบอินซอย จำกัด (Yip In Tsoi & Co.,Ltd. - YipInTsoi Group)",เขตบางรัก กรุงเทพมหานคร,"16,000","20,000",jobthai.com/th/company/job/1128774
2145,วิศวกรเคมี,28,Senior Accounting Officer (เจ้าหน้าที่บัญชีอาวุโส),"บริษัท ยิบอินซอย จำกัด (Yip In Tsoi & Co.,Ltd. - YipInTsoi Group)",เขตบางรัก กรุงเทพมหานคร,"20,000","35,000",jobthai.com/th/company/job/1087971
2145,วิศวกรเคมี,29,ผู้แทนขาย (เขตกทม / เขตภาคใต้/ เขตเหนือ),บริษัท คอสมาพรอฟ จำกัด,เขตบางกะปิ กรุงเทพมหานคร,"15,000","10,000",jobthai.com/th/company/job/721872
2145,วิศวกรเคมี,30,Reach Truck  Driver,บริษัท ดีเอชแอล ซัพพลายเชน (ประเทศไทย) จำกัด,อ.บางเสาธง จ.สมุทรปราการ,"10,000","380,00",jobthai.com/th/company/job/1251514
2145,วิศวกรเคมี,31,Analyst Officer (Thai steelcable ),บริษัท ดีเอชแอล ซัพพลายเชน (ประเทศไทย) จำกัด,นิคมอุตสาหกรรมอมตะซิตี้ ระยอง จ.ชลบุรี,"15,000","25,000",jobthai.com/th/company/job/1285579
2145,วิศวกรเคมี,32,วิศวกร,"Critical Facility (Thailand) Co.,Ltd.",เขตคันนายาว กรุงเทพมหานคร,"18,000","22,000",jobthai.com/th/company/job/1328704
2145,วิศวกรเคมี,33,นักวิจัย  ฝ่าย Research and development,"Micro Biotec Co., Ltd.",อ.เมืองนนทบุรี จ.นนทบุรี,"18,000","25,000",jobthai.com/th/company/job/1268112
2145,วิศวกรเคมี,34,วิศวกร สนับสนุนการขาย,บริษัท ดูรากรีต จำกัด,เขตดินแดง กรุงเทพมหานคร,"16,000","35,000",jobthai.com/th/company/job/477340
2145,วิศวกรเคมี,35,ช่างเชื่อม/ผู้ช่วยช่าง,บริษัท ไทยพัฒนกิจ วิศวกรรม จำกัด,อ.เมืองชลบุรี จ.ชลบุรี,"15,000","28,000",jobthai.com/th/company/job/1314512
2145,วิศวกรเคมี,36,วิศวกรเครื่องกล,บริษัท ไทยพัฒนกิจ วิศวกรรม จำกัด,จ.ชลบุรี,"15,000","18,000",jobthai.com/th/company/job/1314487
2145,วิศวกรเคมี,37,เจ้าหน้าที่การตลาดออนไลน์,"บริษัท สุธี  แท็งเกอร์ แอนด์ สเปเชียลทรัค จำกัด , บริษัท เอส วัน โลจิสติกส์ จำกัด",เขตวัฒนา กรุงเทพมหานคร,"17,000","23,000",jobthai.com/th/company/job/909950
2145,วิศวกรเคมี,38,เจ้าหน้าที่พนักงานขาย (ปฏิบัติงานที่ เอ็มควอเทียร์ ชั้น 35),"บริษัท สุธี  แท็งเกอร์ แอนด์ สเปเชียลทรัค จำกัด , บริษัท เอส วัน โลจิสติกส์ จำกัด",เขตวัฒนา กรุงเทพมหานคร,"18,000",-,jobthai.com/th/company/job/677594
2145,วิศวกรเคมี,39,Creative marketing,บริษัท ฟิวเจอร์ เมคเกอร์ จำกัด,เขตคลองสาน กรุงเทพมหานคร,"25,000","40,000",jobthai.com/th/company/job/1310983
2145,วิศวกรเคมี,40,พนักงานฝ่ายบัญชี-การเงิน,บริษัท ฟิวเจอร์ เมคเกอร์ จำกัด,เขตบางขุนเทียน กรุงเทพมหานคร,"15,000","22,000",jobthai.com/th/company/job/1300964
2145,วิศวกรเคมี,41,วิศวกรโรงงาน,บริษัท ฟิวเจอร์ เมคเกอร์ จำกัด,เขตบางขุนเทียน กรุงเทพมหานคร,"25,000","40,000",jobthai.com/th/company/job/1279797
2145,วิศวกรเคมี,42,พนักงานขายออนไลน์,บริษัท ฟิวเจอร์ เมคเกอร์ จำกัด,เขตคลองสาน กรุงเทพมหานคร,"37,000","50,000",jobthai.com/th/company/job/1282255
2145,วิศวกรเคมี,43,คลังสินค้า,บริษัท ฟิวเจอร์ เมคเกอร์ จำกัด,เขตบางขุนเทียน กรุงเทพมหานคร,"15,000","20,000",jobthai.com/th/company/job/1313287
2151,วิศวกรไฟฟ้า,1,วิศวกรไฟฟ้า,บริษัท ไลท์เพาเวอร์ยูนิต จำกัด,อ.เมืองนนทบุรี จ.นนทบุรี,"16,000","25,000",jobthai.com/th/company/job/1304327
2151,วิศวกรไฟฟ้า,2,วิศวกรไฟฟ้า,บริษัท วีนิบิวตี้ จำกัด,เขตตลิ่งชัน กรุงเทพมหานคร,"25,000","40,000",jobthai.com/th/company/job/1327827
2151,วิศวกรไฟฟ้า,3,วิศวกรไฟฟ้า,บริษัท พาวเวอร์ ฟอร์ ยู จำกัด,อ.ธัญบุรี จ.ปทุมธานี,"16,000","20,000",jobthai.com/th/company/job/1281414
2151,วิศวกรไฟฟ้า,4,วิศวกรไฟฟ้า,บริษัท ซีบีเอ เพาเวอร์ เทคโนโลยี จำกัด,อ.สัตหีบ จ.ชลบุรี,"15,000","20,000",jobthai.com/th/company/job/1297260
2151,วิศวกรไฟฟ้า,5,วิศวกรไฟฟ้า,บริษัท  ซี.อาร์.  เอนจิเนียริ่ง  แอนด์  เทคโนโลยี  จำกัด,เขตสวนหลวง กรุงเทพมหานคร,"18,000","40,000",jobthai.com/th/company/job/1330455
2151,วิศวกรไฟฟ้า,6,วิศวกรไฟฟ้า,บริษัท ธนบุรีประกอบรถยนต์ จำกัด,อ.เมืองสมุทรปราการ จ.สมุทรปราการ,"18,000","20,000",jobthai.com/th/company/job/1180275
